	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.934	0	0	3	0	0	0	0	0	0	0	10	0	110	0	0	55	0	0	4	0	19	0	1345	66	0	0	0	0	52	2	0	2579	5	56	0	0	23	1	27	21	211	7	0	0
Cluster-10.935	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	670	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.936	0	0	52	0	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	1	4	2	2	6	0	0	0	0	0	1	0	1	0	0	0	0	0
Cluster-10.937	0	0	2	0	0	0	0	0	0	0	2	0	0	1	2	0	0	2	24	0	0	0	1	0	1	3	0	4	0	3	1	0	1	0	0	0	0	0	0	0	1	0	0	7
Cluster-10.938	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
Cluster-10.939	0	0	2	1	0	140	1	1	0	0	18	0	511	1	10	0	0	0	9	0	3	3	0	31	0	0	0	3	0	0	34	2	0	925	0	30	24	3	33	14	49	433	1	1
Cluster-10.940	19	2	3107	1	1	0	0	0	599	3	31	1	0	624	520	4	45	2	0	0	70	16	2	631	2	0	0	5	1	10	17	0	5	616	1	0	0	0	454	0	0	3	5	0
Cluster-10.941	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	3	5	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.942	0	0	0	0	0	0	719	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	205	0	0	0	1254	3	0	4	9	5	0	0	0	0	9	1	14	1	0	0
Cluster-10.943	0	0	0	0	0	0	4	0	1	60	0	0	1	0	0	0	0	0	0	0	5	0	0	16	0	0	0	0	0	0	0	0	0	1	0	2	3	0	3	0	9	0	0	0
Cluster-10.944	0	0	13	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	6	0	1	12	1	21	4	12	0	2	0	0	2	1	0	3	4	2	1	0
Cluster-10.945	0	0	0	2	0	0	0	0	0	0	39	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	2	7	2	0	1	0	0	3	0	0	5	0	2	0	1	3	0	0
Cluster-10.946	1	0	2	0	1	10	0	0	0	0	33	0	0	0	2	0	1	0	1269	0	1	3	0	1	2	0	6	16	6	0	12	3	0	1	0	0	3	0	5	0	0	0	0	1
Cluster-10.947	6	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.948	30	0	0	10	45	9	4	11	3	10	28	0	6	13	10	46	8	0	2	0	236	32	11	573	24	0	0	0	17	0	1	6	25	708	5	1	0	0	376	4	1	830	45	3
Cluster-10.949	0	0	0	0	0	460	0	24	0	0	0	0	1	1	0	0	417	2047	0	0	1	0	0	0	0	0	9	9	6	0	18	0	0	0	0	0	0	0	1	55	0	22	0	2
Cluster-10.950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	0	1	0	2	0	0	0	2	5	9	0	4	1	0	6	0	0	4	0	2	0	0	0	0	0
Cluster-10.951	1	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.952	0	0	39	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.953	2	0	9	0	0	32	244	136	3	2	16	0	2	17	15	2	32	12	1	0	6	19	27	5	9	2	11	12	3	1229	15	5	11	11	38	0	23	1	0	0	0	6	0	271
Cluster-10.954	0	0	0	30	3	0	0	0	0	0	0	0	341	0	1	1	9	0	0	0	17	56	662	0	0	1	8	17	0	1	0	1	0	0	177	0	147	0	0	0	0	0	0	0
Cluster-10.955	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.956	0	0	0	0	250	0	0	0	0	0	0	0	7	0	0	0	9	0	0	0	30	0	1	0	0	0	224	388	0	0	60	0	0	0	180	0	178	0	0	0	0	0	0	0
Cluster-10.957	0	0	25	2	14	0	0	0	0	4	0	0	10	0	2	0	0	1	0	0	3	1	0	0	0	1	0	1	4	0	0	0	0	0	5	0	66	0	0	0	7	0	0	0
Cluster-10.958	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	6	19	0	0	0	0	0	0	1	0	1	0	13	3	1	0	0	0	0	0	0	0	0	0	0	0	4
Cluster-10.959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694	2	1	0	0	2014	0	0	0	0	0	0	0	0	0	0	11	0	0	0
Cluster-10.960	0	0	36	0	0	8	0	0	1	0	15	0	0	0	5	0	2	0	1	0	0	0	2	14	0	0	9	16	11	0	22	0	0	10	0	0	5	0	3	0	0	29	0	0
Cluster-10.961	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.962	0	1	26	15	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	0	14	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.964	0	0	24	33	0	3	0	0	0	0	3	0	0	0	5	0	0	0	12	0	0	102	1	5	0	0	8	10	12	0	6	2	0	4	0	0	1	0	3	0	0	6	0	0
Cluster-10.965	0	0	12	7	0	0	0	0	0	0	0	0	0	0	43	0	0	0	30	0	0	16	0	0	0	0	0	39	0	0	141	0	0	0	0	0	0	0	0	6	0	0	0	0
Cluster-10.966	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	6	0	0	0	0
Cluster-10.967	0	0	96	4	0	1	0	0	0	0	2	0	0	0	18	0	5	0	18	0	0	19	0	9	0	0	1	7	8	0	8	4	0	11	0	0	8	0	9	0	0	17	0	0
Cluster-10.968	0	0	13	5	0	0	0	0	0	0	0	0	1	0	30	0	0	0	53	0	0	30	0	1	0	23	2	43	0	0	112	0	0	0	0	0	0	0	0	2	0	1	0	0
Cluster-10.969	1	0	30	2	2	5	3	15	14	2	7	0	2	9	6	3	2	6	6	0	0	13	4	2	22	0	6	98	1	16	10	7	0	11	0	0	17	0	5	0	0	0	0	5
Cluster-10.970	0	0	0	0	0	0	0	48	0	0	2	0	0	0	0	3	0	0	1	0	0	0	0	0	17	0	0	0	0	0	0	43	0	0	0	0	0	0	0	3	0	0	0	1
Cluster-10.971	0	0	14	0	0	1	87	0	2	4	6	0	1	1	12	0	1	146	4	0	0	2	2	0	0	1	4	11	4	62	20	0	3	1	19	0	0	2	1	0	0	0	0	1
Cluster-10.972	0	0	5	5	0	120	0	0	1	0	37	0	0	0	1	0	5	0	27	0	1	2	18	1	1	2	87	223	17	1	279	1	0	9	1	0	14	0	1	0	1	4	0	1
Cluster-10.973	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	19	0	0	1	0	1	0	4	1	4	0	4	4	0	0	1	0	0	0	671	2	0	1	0	0	6
Cluster-10.974	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.975	0	0	10	0	278	0	0	0	0	0	0	0	19	0	2	0	1	224	35	0	0	0	0	103	75	17	26	62	2	14	118	6	2	88	0	0	28	9	16	2	6	5	0	13
Cluster-10.976	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.977	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	15	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.978	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
Cluster-10.979	0	0	60	11	0	230	0	0	0	0	1	0	680	0	139	0	0	0	36	0	0	0	0	28	8	59	3	46	7	1	92	0	0	540	0	0	32	1	19	23	1	93	0	0
Cluster-10.980	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	34	13	2	35	0	0	0	0	0	0	0	0	0	2	0	0	0
Cluster-10.981	1	0	44	0	1138	1	3	14	5	4	61	0	2	18	9	1	1	16	19	0	8	0	0	9	57	1	41	146	10	55	183	28	0	18	0	0	32	0	6	18	168	5	2	0
Cluster-10.982	4	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	9	8	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.983	0	0	0	3	0	0	0	0	0	0	769	0	0	0	0	0	3	3	0	0	17	28	4	0	0	1	8	43	0	3	31	0	0	0	0	0	1	0	0	1	0	0	0	0
Cluster-10.984	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Cluster-10.985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1327	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0
Cluster-10.986	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.987	3	0	0	0	0	1	3	0	0	2	6	0	0	4	1	0	1	0	2	0	0	0	0	0	13	8	1	2	0	0	5	1	4	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.988	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	15	0	0	32	715	0	0	0	89	0	0	20	0	19	0	0	9	0	7	0	0	13	0	0
Cluster-10.989	0	0	0	0	43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	486	3	0	81	0	0	0	0	0	26	0	0	0	0	0	0	0
Cluster-10.990	6	2	16	64	242	72	380	80	104	1	21	0	102	129	9	7	10	97	26	0	180	246	2	121	63	5	51	201	185	4830	101	226	4	264	221	56	82	0	142	168	205	68	0	8
Cluster-10.991	0	0	0	0	0	0	0	0	0	100	1	0	0	6	0	0	1	0	0	0	0	0	0	0	0	47	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.992	2	0	6	0	0	9	0	0	0	2	1	0	13	0	4	0	0	0	2	0	0	0	0	2	2	2	2	4	1	0	3	2	0	23	1	7	2	1	3	0	2	8	0	0
Cluster-10.993	0	2	61	10	0	0	25	8	0	0	0	0	8	0	33	0	0	2	0	0	3	0	0	0	0	0	1	0	125	559	0	0	0	64	0	0	37	0	127	88	0	7	0	0
Cluster-10.994	1	0	25	0	1	0	7	6	3	1	21	0	3	7	12	3	3	8	20	0	3	2	0	3	20	7	11	75	3	551	20	11	4	11	0	4	45	2	9	8	15	4	0	0
Cluster-10.995	0	2	439	50	0	134	2	0	4	0	1	0	366	0	1010	1	10	0	483	0	0	8	0	28	0	90	18	195	12	13	450	46	0	382	4	1	18	19	8	176	6	100	0	29
Cluster-10.996	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	547	0	0	0
Cluster-10.997	0	0	0	0	11	5	24	5	5	0	140	0	30	20	0	5	5	17	47	0	26	0	0	59	108	32	17	139	38	1188	11	6	0	129	0	5	73	2	21	48	74	4	0	0
Cluster-10.998	0	1	456	47	0	0	0	0	0	1	0	0	0	920	358	0	0	1	0	0	1	549	669	0	0	68	0	0	5	2	0	0	0	0	0	45	0	0	0	423	0	0	0	0
Cluster-10.999	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3707	4	0	1	1	1	0	1	2	1	1	0	0	0	0
Cluster-10.1000	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	216	623	0	0	0	0	463	0	0	1	0	0	11	0	0	0	0	1	0	2	0	0	0	0	6	2	0	1
Cluster-10.1001	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	0	102	125	0	0	50	0	0	0	0	0	1	0	0	79	0	0	0	0
Cluster-10.1002	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	6	0	0	0	0	0	0	0	0	1	60	0	0	8	2	127	0	0	14	0	0
Cluster-10.1003	0	0	0	0	0	0	848	0	0	2	0	0	1	1	0	3	0	0	1	0	0	0	0	0	1	1136	23	19	1	12	1	1	3	0	13712	3	0	460	2	2	14	0	0	0
Cluster-10.1004	0	0	16	0	6	0	0	0	0	0	425	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	41
Cluster-10.1005	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1006	0	0	9	0	2	0	2	1	0	0	9	0	4	0	1	1	1	0	5	0	2	0	0	7	19	1	1	0	15	106	0	6	0	21	2346	2	2	0	1	5	0	2	0	0
Cluster-10.1007	10	0	0	0	0	0	188	40	0	4	1	0	410	20	0	0	0	0	0	0	74	0	0	0	0	1	0	0	1	251	0	0	35	0	0	0	47	0	0	0	0	1	0	0
Cluster-10.1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1009	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	92	0	0	0	0	1	602	0	1	1	0	1679	0	1	0
Cluster-10.1010	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	6	0	113	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1011	0	0	0	0	0	0	0	0	0	0	497	0	1	0	0	0	0	0	858	0	0	0	0	0	1	0	3	6	0	322	7	0	0	1	0	0	0	0	0	0	22	0	0	0
Cluster-10.1012	0	0	1	1	102	0	6	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	81	815	0	740	337	0	0	0	17	3	1	1	0	0	285	0	20	1
Cluster-10.1013	0	0	27	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0
Cluster-10.1014	0	0	50	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	18	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1015	0	0	0	0	0	52	12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	10	0	0	41	1	1	0	0	0	0	161	0	0	0	0	0	0	0	0
Cluster-10.1016	0	0	5	0	1	0	2	0	0	0	0	0	0	1	22	0	0	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.1017	34	2	0	17	252	9	9	10	4	17	26	0	9	14	7	50	9	0	1	0	5	27	4	11	14	2	123	1840	228	8	884	2	31	55	0	0	1	0	15	19	51	23	52	5
Cluster-10.1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	4870	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1019	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	49	0	2	0	3	4	1	0	0	0	3855	0	3	28	0	1	3	0	320	0
Cluster-10.1020	0	0	3	0	0	0	5	0	0	0	38	0	99	0	6	0	0	8	0	0	38	0	26	104	0	0	0	1	45	0	0	1	0	131	0	0	213	0	153	7	0	14	0	4
Cluster-10.1021	0	0	0	0	0	0	0	0	0	32	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	442	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Cluster-10.1022	0	0	3	0	43	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0
Cluster-10.1023	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	28	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.1024	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1025	0	4	1	0	0	0	1	0	0	0	394	0	0	0	0	2	0	0	0	0	0	0	5	0	82	0	37	148	571	16	4	37	0	1	1	22	0	0	1	5	0	0	0	56
Cluster-10.1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	539	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1027	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	863	0	0	191	0	0	0	1	2601	0
Cluster-10.1028	0	2	1	3	0	0	0	0	0	0	168	0	0	0	0	29	0	0	1938	0	0	0	0	0	0	5	0	0	0	1	1	2157	1	2	1	0	0	0	0	0	164	1	1	0
Cluster-10.1029	0	0	0	0	0	3	229	0	2	0	0	0	0	22	0	0	0	0	3	0	0	0	44	0	340	0	1	0	0	0	0	0	0	2	0	21	0	0	0	0	0	0	0	0
Cluster-10.1030	0	0	0	0	0	0	0	0	0	0	17	0	0	3	1	0	2	0	10	0	0	0	0	2	0	1	0	1	0	19	0	0	0	0	3	0	0	0	0	0	2	1	0	8
Cluster-10.1031	0	0	12	0	0	0	0	0	0	0	0	0	1	0	349	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1032	0	1	37	12	0	22	0	0	0	1	801	0	58	0	70	0	0	3	358	0	0	53	0	4	0	1099	38	1105	2	4	678	0	0	48	1	0	2	26	3	7	0	10	0	17
Cluster-10.1033	1	1	51	0	40	6	27	2	0	0	77	0	12	25	5	5	1	25	42	0	23	0	31	4	1	13	17	99	41	6	8	76	0	32	45	0	34	4	3	54	0	3	0	13
Cluster-10.1034	2	0	0	0	2089	0	260	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1035	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.1036	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	61	6	14	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	3	0	0	0	0	63	0	0	0	6
Cluster-10.1037	0	0	2	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1038	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	4	5	0	0	7	0	0	0	0	0	0	0	0	0	25	0	0	0
Cluster-10.1039	2	1	33	1	1	0	0	0	2	0	8	0	0	1	143	0	0	32	3	0	0	0	0	0	6	2	1	0	1	9	0	0	2	0	0	0	0	0	2	0	0	0	0	1
Cluster-10.1040	0	0	0	0	0	21	0	0	0	0	0	0	25	0	0	0	0	0	28	0	17	0	0	16	120	0	0	0	1	1	0	0	0	37	77	0	73	0	9	0	161	4	0	0
Cluster-10.1041	0	0	0	0	2	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
Cluster-10.1042	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1043	1	3	142	0	0	0	0	0	0	0	0	0	247	59	190	0	0	0	0	0	0	0	132	0	0	33	0	0	16	20	0	0	0	2	0	0	43	0	9	0	0	2	0	0
Cluster-10.1044	0	0	4	0	0	0	0	0	0	0	212	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	176	0	5	1	0	0	0	0	0	3	0	1	0	0	0	0	0
Cluster-10.1045	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	11	0	3	0	0	54	0	0	0	0	83	0	0	13	0	109	13	48	20	0	0
Cluster-10.1046	0	0	0	0	0	0	0	0	0	0	36	0	17	119	0	0	0	0	1	0	57	0	0	76	0	0	0	0	0	6	0	1	0	162	61	0	60	106	9	0	0	3	84	0
Cluster-10.1047	6	0	6	3	4	5	7	5	3	0	58	0	11	4	3	1	0	5	25	0	15	0	5	13	81	8	16	44	17	133	7	24	2	25	0	0	64	3	32	70	13	7	0	0
Cluster-10.1048	11	4	38	0	12	7	5	2	0	0	14	0	341	19	190	2	6	51	176	0	8	0	14	7	2	22	74	129	6	8	330	22	40	94	22	6	71	2	122	6	0	2	0	54
Cluster-10.1049	0	0	0	2	0	0	4	0	1	0	1863	1	1	0	0	0	0	0	843	0	0	6	0	0	0	0	0	1	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	373
Cluster-10.1050	0	0	1	0	0	0	0	0	0	0	48	0	0	0	0	0	1	0	336	0	0	0	0	3	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	443
Cluster-10.1051	0	0	0	0	0	0	0	0	0	2	29	0	0	0	2	0	0	0	344	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	10	0	0	0	0	24	0	0	0
Cluster-10.1052	0	23	0	68	121	0	134	0	39	1	0	0	388	1	0	0	0	645	0	0	404	2	51	395	2	0	0	0	10	65	1	1	0	806	565	91	350	36	666	415	13	35	1	0
Cluster-10.1053	0	0	0	0	0	1	1	0	0	0	366	0	0	1	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	663	0	0	0	0	18	0	0	0	0	0	0	0	0	67
Cluster-10.1054	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1055	0	2	628	0	0	0	0	0	0	0	0	0	0	0	636	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1056	0	0	0	0	0	0	0	0	0	0	222	0	15	0	0	0	0	0	3	0	0	0	0	0	0	2	1268	3182	2	72	4458	2	0	0	1	14	5	4	1	1	9755	0	0	0
Cluster-10.1057	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	17	0	0	3	0	0	2	4	5	5	2	13107	2	53	0	0	1	1	3	1	0	0	2	0	0	19
Cluster-10.1058	0	1	0	38	0	0	352	0	0	0	1136	0	1	0	0	2	0	4	958	0	0	307	1	0	0	0	0	0	2	0	0	310	82	2	8	0	0	0	8	0	0	0	0	9
Cluster-10.1059	3	0	0	3	0	0	9	0	0	0	7684	0	0	0	0	255	1	1	4164	0	2	0	2	0	0	0	2	1	11	8	1	14766	8	1	3	0	1	8	2	1	1	0	0	4751
Cluster-10.1060	0	0	0	0	0	0	17	0	0	0	0	0	6	0	0	0	0	4	0	0	88	0	0	1	0	5	0	0	67	0	0	2	0	59	0	3	39	0	91	0	0	8	0	0
Cluster-10.1061	393	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cluster-10.1063	1	0	0	0	0	0	3	1	0	2	4	0	0	1	2	0	0	1	9	0	0	0	2	0	14	4	5	19	0	1	17	0	9	0	0	4	0	0	0	0	1	0	0	1
Cluster-10.1064	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	1
Cluster-10.1065	0	0	9	0	2	1	1	0	1	14	7	0	3	12	3	1	0	1	6	0	4	4	0	10	2	11	12	25	9	234	11	15	0	12	4	0	22	100	3	7	7	2	70	0
Cluster-10.1066	0	1	0	0	0	0	118	0	0	0	0	0	0	308	0	0	0	1	0	0	37	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	186	1	2	0	0	0	0
Cluster-10.1067	7	0	0	0	0	1	0	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	590	0	1	0	0	0	0	0	0	0	0	0	0
Cluster-10.1068	0	0	0	0	0	0	0	0	0	0	19	0	9	0	0	0	0	0	0	0	30	0	0	41	0	0	0	0	22	3	0	0	0	61	0	0	24	1114	3	0	1	0	536	0
